ROUTEID,SUBROUTEID,SINGLEID,DOUBLEID,STATIONNAME,STATIONID,STATIONTYPE,STATIONLONGITUDE,STATIONLATITUDE
85,85001,1,69,科创园教育园区3号站,91130123,主站上客站,104.681001,31.502731
85,85001,,,,,,104.681135,31.502683
85,85001,,,,,,104.682820,31.502724
85,85001,,,,,,104.683941,31.502737
85,85001,,,,,,104.684424,31.502747
85,85001,,,,,,104.684740,31.503131
85,85001,,,,,,104.685025,31.503789
85,85001,,,,,,104.685545,31.505011
85,85001,,,,,,104.685577,31.505816
85,85001,,,,,,104.686006,31.507270
85,85001,,,,,,104.686307,31.508130
85,85001,,,,,,104.686382,31.508377
85,85001,,,,,,104.686135,31.508532
85,85001,,,,,,104.683297,31.509118
85,85001,,,,,,104.682648,31.509314
85,85001,,,,,,104.682219,31.509552
85,85001,2,65,科创园教育园区4号站,11130184,中间站,104.682161,31.50963
85,85001,,,,,,104.682015,31.509671
85,85001,,,,,,104.681870,31.509753
85,85001,,,,,,104.681194,31.510339
85,85001,,,,,,104.680427,31.510833
85,85001,,,,,,104.679848,31.511084
85,85001,3,66,科创园教育园区5号站,11130194,中间站,104.679735,31.511268
85,85001,,,,,,104.679580,31.511148
85,85001,,,,,,104.678909,31.511299
85,85001,,,,,,104.677482,31.511706
85,85001,,,,,,104.676967,31.510892
85,85001,,,,,,104.676077,31.509461
85,85001,,,,,,104.675546,31.508491
85,85001,,,,,,104.675251,31.508029
85,85001,,,,,,104.674607,31.507137
85,85001,,,,,,104.673813,31.506063
85,85001,,,,,,104.673572,31.505793
85,85001,,,,,,104.673185,31.505463
85,85001,4,20,科创园教育园区1号站,11130102,中间站,104.673069,31.505413
85,85001,,,,,,104.673041,31.505326
85,85001,,,,,,104.671850,31.504292
85,85001,,,,,,104.671630,31.504155
85,85001,,,,,,104.671383,31.504046
85,85001,,,,,,104.671072,31.503963
85,85001,,,,,,104.670761,31.503954
85,85001,,,,,,104.670326,31.503995
85,85001,,,,,,104.668685,31.504357
85,85001,,,,,,104.668314,31.504466
85,85001,,,,,,104.667901,31.504626
85,85001,,,,,,104.667027,31.505047
85,85001,,,,,,104.666732,31.505166
85,85001,,,,,,104.666319,31.505253
85,85001,,,,,,104.665884,31.505248
85,85001,,,,,,104.665482,31.505203
85,85001,,,,,,104.665171,31.505221
85,85001,,,,,,104.664972,31.505148
85,85001,,,,,,104.665080,31.504951
85,85001,,,,,,104.665235,31.504736
85,85001,5,21,天生桥,10040073,中间站,104.665212,31.504556
85,85001,,,,,,104.665407,31.504517
85,85001,,,,,,104.666110,31.503606
85,85001,,,,,,104.667284,31.502733
85,85001,,,,,,104.668926,31.501745
85,85001,,,,,,104.670771,31.500976
85,85001,6,22,九洲路口,10040063,中间站,104.671162,31.501282
85,85001,,,,,,104.671109,31.500830
85,85001,,,,,,104.672070,31.500446
85,85001,,,,,,104.674800,31.499316
85,85001,,,,,,104.676769,31.498507
85,85001,7,23,灵创科技园,10040053,中间站,104.676823,31.498396
85,85001,,,,,,104.677042,31.498392
85,85001,,,,,,104.677579,31.498164
85,85001,,,,,,104.678523,31.497834
85,85001,,,,,,104.679049,31.497656
85,85001,,,,,,104.679671,31.497432
85,85001,,,,,,104.681913,31.496947
85,85001,,,,,,104.683018,31.496810
85,85001,,,,,,104.683614,31.496732
85,85001,,,,,,104.685261,31.496512
85,85001,,,,,,104.688565,31.496078
85,85001,,,,,,104.688485,31.495904
85,85001,8,37,天府学院,11120012,中间站,104.688262,31.495884
85,85001,,,,,,104.688393,31.495735
85,85001,,,,,,104.687718,31.494404
85,85001,,,,,,104.686693,31.492377
85,85001,9,39,天府学院,11120021,中间站,104.686483,31.492346
85,85001,,,,,,104.686580,31.492144
85,85001,,,,,,104.685400,31.489848
85,85001,,,,,,104.683608,31.490698
85,85001,10,42,创业大道,30530291,中间站,104.683534,31.490781
85,85001,,,,,,104.683410,31.490799
85,85001,,,,,,104.679215,31.492812
85,85001,,,,,,104.678866,31.492071
85,85001,,,,,,104.678426,31.491490
85,85001,,,,,,104.678298,31.491357
85,85001,11,25,创业大道路口,11120032,中间站,104.678208,31.491315
85,85001,,,,,,104.678164,31.491211
85,85001,,,,,,104.677697,31.490735
85,85001,,,,,,104.676602,31.489747
85,85001,,,,,,104.675605,31.488850
85,85001,,,,,,104.674510,31.487785
85,85001,,,,,,104.673834,31.487226
85,85001,,,,,,104.672756,31.486508
85,85001,,,,,,104.669393,31.484239
85,85001,,,,,,104.667971,31.483603
