ROUTEID,SUBROUTEID,SINGLEID,DOUBLEID,STATIONNAME,STATIONID,STATIONTYPE,STATIONLONGITUDE,STATIONLATITUDE
93,93001,1,1,老龙山广场,20060321,主站上客站,104.765169,31.510474
93,93001,,,,,,104.764220,31.509035
93,93001,,,,,,104.764557,31.508907
93,93001,2,2,游龙路,20060331,中间站,104.764638,31.508862
93,93001,,,,,,104.764820,31.508843
93,93001,,,,,,104.766124,31.508276
93,93001,,,,,,104.766371,31.508637
93,93001,,,,,,104.766628,31.508528
93,93001,3,3,老龙山,20060312,中间站,104.766768,31.508444
93,93001,,,,,,104.766988,31.508381
93,93001,,,,,,104.769444,31.507357
93,93001,,,,,,104.769836,31.507183
93,93001,4,4,仙泉街口,20060301,中间站,104.770133,31.506925
93,93001,,,,,,104.770346,31.506950
93,93001,,,,,,104.772207,31.506113
93,93001,,,,,,104.771461,31.504924
93,93001,5,5,游仙,20060049,中间站,104.771508,31.50483
93,93001,,,,,,104.771354,31.504727
93,93001,,,,,,104.770748,31.503712
93,93001,,,,,,104.772341,31.503058
93,93001,,,,,,104.772497,31.503048
93,93001,,,,,,104.773285,31.503529
93,93001,,,,,,104.773484,31.503469
93,93001,,,,,,104.774036,31.503282
93,93001,,,,,,104.774187,31.503268
93,93001,,,,,,104.774444,31.503263
93,93001,,,,,,104.774771,31.503318
93,93001,,,,,,104.775190,31.503286
93,93001,,,,,,104.775302,31.503245
93,93001,,,,,,104.774787,31.501846
93,93001,,,,,,104.774138,31.499838
93,93001,6,43,芙蓉金城,20070022,中间站,104.774027,31.499709
93,93001,,,,,,104.774063,31.499595
93,93001,,,,,,104.773607,31.498154
93,93001,,,,,,104.772872,31.496220
93,93001,,,,,,104.772121,31.494125
93,93001,,,,,,104.771794,31.493205
93,93001,7,42,公汽司修理厂,20070012,中间站,104.771751,31.493128
93,93001,,,,,,104.771730,31.492995
93,93001,,,,,,104.771338,31.491869
93,93001,,,,,,104.770480,31.489509
93,93001,,,,,,104.769900,31.487954
93,93001,,,,,,104.769691,31.487263
93,93001,,,,,,104.769160,31.485685
93,93001,,,,,,104.768699,31.484056
93,93001,,,,,,104.768613,31.483503
93,93001,8,8,富乐汽车站（仙海大道）,10030051,中间站,104.768515,31.483383
93,93001,,,,,,104.768586,31.483242
93,93001,,,,,,104.768522,31.482601
93,93001,,,,,,104.768533,31.482130
93,93001,,,,,,104.768597,31.481654
93,93001,,,,,,104.768801,31.480964
93,93001,,,,,,104.768795,31.480634
93,93001,,,,,,104.768651,31.480181
93,93001,,,,,,104.768302,31.479413
93,93001,9,9,公汽司加油站,10030071,中间站,104.768071,31.479319
93,93001,,,,,,104.768195,31.479129
93,93001,,,,,,104.767776,31.478150
93,93001,,,,,,104.767122,31.476617
93,93001,,,,,,104.766623,31.476151
93,93001,,,,,,104.765915,31.475387
93,93001,10,63,芙蓉桥,90030082,中间站,104.765687,31.475341
93,93001,,,,,,104.765684,31.475144
93,93001,,,,,,104.764686,31.474033
93,93001,,,,,,104.765196,31.473520
93,93001,,,,,,104.765904,31.472811
93,93001,,,,,,104.767663,31.471155
93,93001,,,,,,104.767851,31.470935
93,93001,,,,,,104.767932,31.470697
93,93001,,,,,,104.767926,31.470432
93,93001,,,,,,104.767787,31.470125
93,93001,,,,,,104.767288,31.469416
93,93001,,,,,,104.766655,31.468414
93,93001,,,,,,104.767588,31.467943
93,93001,11,37,东津路中段,20040023,中间站,104.767638,31.46778
93,93001,,,,,,104.767878,31.467796
93,93001,,,,,,104.769788,31.466845
93,93001,,,,,,104.770662,31.466401
93,93001,12,12,沈家坝,20040038,中间站,104.770738,31.466286
93,93001,,,,,,104.770973,31.466241
93,93001,,,,,,104.772320,31.465536
93,93001,,,,,,104.772770,31.465326
93,93001,,,,,,104.774541,31.464447
93,93001,13,35,人才中心,30020033,中间站,104.774674,31.464428
93,93001,,,,,,104.774766,31.464328
93,93001,,,,,,104.775984,31.463738
93,93001,,,,,,104.777191,31.463029
93,93001,,,,,,104.778178,31.462466
93,93001,14,14,沈福路口,20040104,中间站,104.778259,31.462353
93,93001,,,,,,104.778392,31.462356
93,93001,,,,,,104.779412,31.461761
93,93001,,,,,,104.780554,31.461157
93,93001,,,,,,104.781504,31.460796
93,93001,,,,,,104.781836,31.460718
93,93001,15,15,白云洞,30040134,中间站,104.781955,31.460635
93,93001,,,,,,104.782104,31.460649
93,93001,,,,,,104.782110,31.460649
93,93001,,,,,,104.784197,31.460132
93,93001,,,,,,104.784991,31.459858
93,93001,,,,,,104.786396,31.458988
93,93001,,,,,,104.787587,31.457492
93,93001,,,,,,104.788027,31.454952
93,93001,,,,,,104.788477,31.452408
93,93001,,,,,,104.788810,31.451433
93,93001,,,,,,104.789100,31.449859
93,93001,,,,,,104.789384,31.448701
93,93001,,,,,,104.789856,31.447630
93,93001,,,,,,104.790124,31.446719
93,93001,,,,,,104.790060,31.446106
93,93001,,,,,,104.790065,31.445932
93,93001,16,16,五里沟,20040124,中间站,104.790051,31.445843
93,93001,,,,,,104.790081,31.445712
93,93001,,,,,,104.790199,31.444037
93,93001,,,,,,104.790414,31.443108
93,93001,,,,,,104.790575,31.442596
93,93001,,,,,,104.791321,31.440976
93,93001,,,,,,104.792163,31.439149
93,93001,,,,,,104.792769,31.437795
93,93001,,,,,,104.793300,31.436660
93,93001,17,65,航空家园,20040454,中间站,104.793309,31.436545
93,93001,,,,,,104.793418,31.436431
93,93001,,,,,,104.794528,31.434119
93,93001,,,,,,104.795746,31.432124
93,93001,,,,,,104.795950,31.431840
93,93001,18,17,三星村,20040134,中间站,104.796055,31.431748
93,93001,,,,,,104.796127,31.431625
93,93001,,,,,,104.798300,31.428704
93,93001,,,,,,104.799705,31.426773
93,93001,,,,,,104.801518,31.424722
93,93001,,,,,,104.801808,31.424919
93,93001,19,49,208招呼站,20040154,中间站,104.801866,31.424995
93,93001,,,,,,104.801990,31.425033
93,93001,,,,,,104.804962,31.427047
93,93001,,,,,,104.806593,31.425427
93,93001,,,,,,104.808363,31.423687
93,93001,20,50,嘉兴警苑招呼站,20040234,中间站,104.808401,31.423827
93,93001,,,,,,104.808551,31.423788
93,93001,,,,,,104.811051,31.425303
93,93001,21,51,小枧综合市场,20040144,中间站,104.811088,31.425424
93,93001,,,,,,104.811223,31.425404
93,93001,,,,,,104.812381,31.426100
93,93001,,,,,,104.813218,31.426612
93,93001,,,,,,104.814146,31.425866
93,93001,22,52,惠民街,20040164,中间站,104.814225,31.425778
