ROUTEID,SUBROUTEID,SINGLEID,DOUBLEID,STATIONNAME,STATIONID,STATIONTYPE,STATIONLONGITUDE,STATIONLATITUDE
95,95001,1,1,西山北路,11130254,主站上客站,104.715766,31.498604
97,97001,,,,,,104.715886,31.498571
97,97001,,,,,,104.717394,31.498159
97,97001,,,,,,104.717839,31.498022
97,97001,,,,,,104.718225,31.497683
97,97001,,,,,,104.718386,31.497358
97,97001,,,,,,104.718810,31.496686
95,95001,2,2,牌坊社区,11130244,中间站,104.718851,31.496596
97,97001,,,,,,104.718976,31.496521
97,97001,,,,,,104.719201,31.496238
97,97001,,,,,,104.719443,31.495886
97,97001,,,,,,104.719936,31.495506
97,97001,,,,,,104.720022,31.495332
97,97001,,,,,,104.720221,31.494770
97,97001,,,,,,104.720344,31.494609
97,97001,,,,,,104.720601,31.494550
97,97001,,,,,,104.721428,31.494568
95,95001,3,3,虹色景苑,91130074,中间站,104.721541,31.494556
97,97001,,,,,,104.721766,31.494509
97,97001,,,,,,104.722935,31.494079
97,97001,,,,,,104.723257,31.493722
97,97001,,,,,,104.723471,31.493594
97,97001,,,,,,104.724759,31.492643
97,97001,,,,,,104.725306,31.492185
97,97001,,,,,,104.725714,31.491792
97,97001,,,,,,104.726315,31.491014
97,97001,,,,,,104.726744,31.490319
97,97001,,,,,,104.727108,31.489559
95,95001,4,4,西山北路南段,11130234,中间站,104.727143,31.489351
97,97001,,,,,,104.727189,31.489225
97,97001,,,,,,104.727441,31.488814
97,97001,,,,,,104.728337,31.486307
97,97001,,,,,,104.731105,31.486691
95,95001,5,5,绵州美家居装饰城,10030011,中间站,104.731252,31.486654
97,97001,,,,,,104.731443,31.486737
97,97001,,,,,,104.732537,31.486819
97,97001,,,,,,104.734495,31.486897
95,95001,6,6,五幢楼,10030021,中间站,104.734655,31.486786
97,97001,,,,,,104.734812,31.486902
97,97001,,,,,,104.736587,31.486975
97,97001,,,,,,104.736571,31.485721
97,97001,,,,,,104.736475,31.484861
97,97001,,,,,,104.736030,31.483699
95,95001,7,7,平政桥,10010072,中间站,104.735924,31.483633
97,97001,,,,,,104.735933,31.483484
97,97001,,,,,,104.735756,31.483086
97,97001,,,,,,104.735219,31.480598
97,97001,,,,,,104.735295,31.476576
95,95001,8,8,图书馆,10010082,中间站,104.735255,31.476491
97,97001,,,,,,104.735305,31.476334
97,97001,,,,,,104.735380,31.472944
97,97001,,,,,,104.735386,31.472335
95,95001,9,9,长虹国际城西站,10010092,中间站,104.735461,31.472234
97,97001,,,,,,104.735386,31.472111
